MFCC_2,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,Chroma_3,ZCR,Person
14.090203285217283,0.1509962975978851,-0.8651423454284668,-27.834081649780273,-25.21637535095215,-7.446526527404785,11.112049102783203,-14.183645248413086,0.3344786763191223,0.0576719945790816,Vanessa
44.431114196777344,26.884302139282227,20.542882919311523,5.734351634979248,1.9138453006744385,2.5623345375061035,-3.585996150970459,-1.8642221689224243,0.342162162065506,0.0862715871710526,Francisco
3.2078917026519775,25.948291778564453,4.1306304931640625,-4.707459449768066,-23.894004821777344,-7.313623428344727,-2.6660497188568115,-18.528921127319336,0.1783032864332199,0.0406150817871093,Irma
34.22566604614258,26.564359664916992,1.0374698638916016,0.529388964176178,-3.3027420043945312,-12.476229667663574,-12.226153373718262,-12.039664268493652,0.3712581694126129,0.0722563244047619,AndresCalzada
3.378899335861206,27.069108963012695,-0.5109409689903259,-7.630125045776367,-21.51583480834961,-4.239947319030762,0.9648714065551758,-11.158245086669922,0.1806466728448867,0.0519984654017857,Irma
9.255181312561035,14.85707187652588,8.097038269042969,-37.51045227050781,-6.789639472961426,-15.819418907165527,-28.075151443481445,-0.2539156377315521,0.2512955963611603,0.135800316220238,MauM
36.71162796020508,18.681974411010746,13.480853080749512,-6.958535194396973,-4.870755195617676,-7.851273536682129,-8.084528923034668,-7.327556610107422,0.3333905041217804,0.0683521943933823,Didier
38.971961975097656,13.221160888671877,7.830869197845459,-21.508411407470703,-3.1016170978546143,-18.535804748535156,-7.612781047821045,-10.244750022888184,0.2081206887960434,0.0657948726365546,Camila
36.90276336669922,23.818283081054688,23.94071578979492,-14.050877571105955,-4.713075160980225,-12.410720825195312,-5.947367191314697,-3.3663489818573,0.3699118196964264,0.0500815083661417,Didier
31.39643669128418,18.629281997680664,-1.854792237281799,-29.88802719116211,-5.320522785186768,-13.46979522705078,-7.1593170166015625,-5.380289077758789,0.2182547003030777,0.0876227184734513,Maria
32.40815734863281,20.605440139770508,21.055469512939453,-2.5268359184265137,-6.395442485809326,-5.598176002502441,7.240833759307861,-4.959934234619141,0.4623482525348663,0.109965587797619,Lex
31.817514419555664,16.538488388061523,23.27436065673828,9.806878089904783,-0.3111339211463928,-5.636257648468018,5.812786102294922,-4.4590888023376465,0.3162162899971008,0.1323674294800885,Lex
27.707462310791016,17.765047073364258,20.76953125,0.8963801264762878,1.6107840538024902,-8.682254791259766,-5.933954238891602,-11.081948280334473,0.277228444814682,0.0530160757211538,Yosira
-6.852250576019287,27.79910659790039,-11.787102699279783,-17.831758499145508,-21.269197463989254,-20.72560691833496,-28.60151481628418,-16.933778762817383,0.1322712302207946,0.0386432150135869,Ariana
9.39805793762207,2.7823421955108643,-15.790619850158691,-21.04889678955078,1.8110318183898928,-14.774710655212402,-10.268404960632324,-0.0066515142098069,0.4157659411430359,0.1304634712837837,AdriaM
40.91529846191406,28.261310577392575,23.987409591674805,-11.320598602294922,-2.841162919998169,-6.7110595703125,-9.191998481750488,-2.648838996887207,0.316929817199707,0.0387394831730769,Didier
23.34406852722168,13.410743713378906,7.230714321136475,1.4154267311096191,-0.285376489162445,-1.1898889541625977,-2.200082778930664,-3.9489424228668217,0.5317479968070984,0.0980758666992187,Erik
27.42239570617676,13.433387756347656,-0.2806810736656189,-8.859384536743164,-19.562406539916992,-13.10919189453125,-16.317646026611328,-19.03839683532715,0.1185580939054489,0.0385493064413265,DafneA
20.65684700012207,-3.3097665309906006,-20.039051055908203,-27.00081443786621,-17.514589309692383,-15.792367935180664,-10.451942443847656,-13.083885192871094,0.073023609817028,0.1742596293604651,AleM
28.40092086791992,15.165742874145508,-3.026700258255005,-15.214116096496582,-8.503107070922852,1.526523232460022,-10.451515197753906,-9.518126487731934,0.2587300539016723,0.0353306361607142,Esther
19.843120574951172,16.39910316467285,10.284798622131348,-32.48540496826172,-10.994994163513184,-11.38741397857666,-19.5385684967041,-5.262502193450928,0.2948195040225982,0.1619731104651162,MauM
24.512392044067383,5.431640148162842,-14.618605613708496,-42.75822448730469,-8.225343704223633,-30.7160587310791,-14.981409072875977,7.873359203338623,0.3643136918544769,0.1548295454545454,MauM
-19.592750549316406,-5.607330799102783,-18.51015281677246,-30.88007926940918,-47.26134490966797,-11.08231258392334,-17.203569412231445,-16.107196807861328,0.2005264014005661,0.0381260702054794,Ariana
22.397001266479492,18.004680633544922,10.191730499267578,12.14796543121338,-4.159225940704346,-0.0426540002226829,-2.2395873069763184,-8.096656799316406,0.367104172706604,0.09314453125,Ignacio
4.822721481323242,26.1964054107666,0.7290399074554443,-6.234606742858887,-26.161605834960938,-6.59701681137085,-2.5661466121673584,-21.289155960083008,0.1989900022745132,0.0390344838627049,Irma
25.87293815612793,17.55803680419922,11.52912425994873,-3.2629241943359375,-5.2905426025390625,-10.494185447692873,-7.369704246520996,-5.302254676818848,0.4312703013420105,0.0589083158052884,Yosira
14.43580150604248,7.747417449951172,5.865663051605225,3.394624948501587,2.265190839767456,-8.725214958190918,-5.810575008392334,1.4681698083877563,0.1718416959047317,0.0873209635416666,Cielo
20.480484008789062,32.2619514465332,16.372217178344727,16.671001434326172,-11.515414237976074,-13.269165992736816,0.9522828459739684,-6.408693313598633,0.389223575592041,0.0372254022277227,David
11.349257469177246,-16.395339965820312,-34.7634162902832,-24.935245513916016,0.9714651107788086,-27.104080200195312,-12.564831733703612,-4.544680118560791,0.1147034987807273,0.1169189453125,AdriaM
15.523756980895996,8.600136756896973,10.216041564941406,-27.932275772094727,-18.051366806030273,-10.264571189880373,2.911346435546875,-16.951313018798828,0.2042374461889267,0.1018570829028925,Vanessa
23.337448120117188,26.58517074584961,-0.6780698299407959,-4.6726460456848145,-8.76039981842041,-16.282943725585938,-14.607508659362791,-12.036782264709473,0.3477381467819214,0.0877655281508264,AndresCalzada
37.7287712097168,35.90397644042969,21.520408630371097,3.1042184829711914,-6.067732334136963,-2.659663438796997,-2.8803093433380127,-9.17645263671875,0.4565575718879699,0.0578188688858695,LuisG
48.547760009765625,17.243045806884766,14.996569633483888,4.744482517242432,-1.2597310543060305,-4.352369785308838,-8.400769233703613,-3.4574451446533203,0.4733902513980865,0.082314883961397,Francisco
-0.6684417724609375,-9.101908683776855,-17.631305694580078,-23.251903533935547,-23.17420768737793,-4.751882076263428,-20.302837371826172,-13.64540958404541,0.1959728896617889,0.075908954326923,BetoM
15.524917602539062,23.444366455078125,3.956011056900024,-9.46331787109375,-18.835689544677734,-8.773585319519043,-4.459074020385742,-15.613214492797852,0.1930268108844757,0.0602987320696721,Irma
8.86331558227539,10.819754600524902,-16.72606658935547,-34.991207122802734,-0.2797462940216064,-17.731122970581055,-20.056943893432617,-4.290056228637695,0.2600516080856323,0.1385926942567567,AdriaM
-14.870521545410156,4.279573440551758,-12.386691093444824,-13.814324378967283,-45.33893585205078,-20.553918838500977,-12.311203956604004,-23.09175491333008,0.1935433447360992,0.033029216609589,Ariana
19.42771339416504,30.095903396606445,29.63532829284668,-0.2734480798244476,6.10814094543457,-4.40499210357666,-2.822995901107788,-5.426880359649658,0.2230152338743209,0.0599593495934959,Yosira
24.952268600463867,28.437360763549805,36.22211456298828,-3.4430837631225586,13.867557525634766,-5.976461887359619,-7.453901767730713,4.327228546142578,0.3377743065357208,0.0678326896067415,Sergio
37.667476654052734,30.55472183227539,27.169986724853516,11.970322608947754,-6.046048641204834,-6.56400203704834,0.1414852142333984,-6.127585411071777,0.245209127664566,0.0799490391522988,Marlon
37.15403366088867,21.608184814453125,31.220489501953125,3.411341667175293,14.228045463562012,-0.5752857327461243,-7.549498558044434,0.4716048836708069,0.4306635558605194,0.0664135925751879,Sergio
12.29323959350586,26.269123077392575,23.227500915527344,-5.436254978179932,3.558257579803467,-11.687639236450195,-6.575327396392822,-10.505253791809082,0.1827917844057083,0.0629178983671171,Yosira
-6.3809051513671875,26.08038330078125,-16.223121643066406,-18.09755516052246,-21.554767608642575,-14.323058128356934,-17.92752456665039,-8.797615051269531,0.3624756634235382,0.0433735907832278,Ariana
18.28504943847656,1.8929593563079832,-12.667757034301758,-29.417083740234375,4.729881286621094,-14.88942527770996,-17.924909591674805,1.3169432878494265,0.2340315580368042,0.1078982469512195,AdriaM
17.78655242919922,9.417716026306152,-4.063141822814941,-10.918726921081545,-21.614276885986328,-13.01893424987793,-10.155596733093262,-15.631197929382324,0.1345263868570327,0.1351004464285714,BetoM
10.98436450958252,39.66279983520508,16.743896484375,-11.287033081054688,-23.47303771972656,-4.531057357788086,-0.3328545987606048,-19.3370361328125,0.5051503777503967,0.0658111572265625,LuisG
31.50384521484375,19.81171607971191,22.171039581298828,8.66779899597168,9.19729709625244,-0.9527395963668824,-4.593714714050293,-0.1772224456071853,0.3409923911094665,0.0858771506320224,Sergio
29.96278953552246,21.005163192749023,31.280323028564453,-15.7669677734375,-5.013024806976318,-12.261557579040527,-11.618459701538086,-7.661165237426758,0.4195097982883453,0.0469645182291666,Didier
12.839479446411133,12.20274829864502,-13.076865196228027,-17.091033935546875,-1.9932903051376345,-12.411172866821287,-8.853941917419434,-2.361515522003174,0.4172341525554657,0.1433963260135135,AdriaM
30.04945373535156,26.92142677307129,17.568559646606445,18.19894790649414,1.9472965002059937,-6.935865879058838,3.44528865814209,3.1082818508148193,0.2882878482341766,0.0552810968137254,David
22.29317092895508,19.659366607666016,17.476499557495117,1.9394654035568235,-1.8505765199661257,-6.052961349487305,-4.102455139160156,-6.066742897033691,0.1933885365724563,0.0678539610745614,Yosira
30.83164978027344,18.597414016723633,12.470009803771973,7.138336181640625,-3.907196044921875,-3.3065624237060547,-2.8209328651428223,-10.904376983642578,0.4676982462406158,0.0792266101371951,Mario
29.95087432861328,15.81849479675293,15.846657752990724,9.33553695678711,-10.639386177062988,-16.278820037841797,-14.728009223937988,-17.71357536315918,0.0388954952359199,0.0543731271404109,Mariana
3.2878987789154053,26.102659225463867,1.991783857345581,-3.004283905029297,-23.562217712402344,-6.7988810539245605,-0.4749709665775299,-16.939151763916016,0.2124898135662078,0.0490315755208333,Irma
19.300065994262695,16.873455047607422,10.793572425842283,-31.887956619262695,-12.458789825439451,-15.281035423278809,-26.493749618530273,-4.681046009063721,0.2931362390518188,0.1559725674715909,MauM
27.982019424438477,8.72497272491455,4.623110294342041,8.573954582214355,6.053016185760498,-2.13266658782959,-6.344456195831299,-6.526078701019287,0.4690170884132385,0.0644949776785714,Erik
31.30636978149414,16.685991287231445,23.690929412841797,8.519817352294922,-1.0260316133499146,-3.095233678817749,4.747903823852539,-5.453466892242432,0.2424252033233642,0.12120609789823,Lex
33.093421936035156,22.337421417236328,11.905881881713867,-10.966452598571776,-11.113298416137695,-10.095708847045898,-13.003822326660156,-11.232972145080566,0.1110837832093238,0.0687463148584905,Maria
16.15091323852539,-7.747961521148682,-14.979305267333984,-27.55195426940918,-20.26753807067871,-13.07559299468994,-14.66491985321045,-4.836801052093506,0.1161228790879249,0.1458368716032608,AleM
29.06719970703125,21.740264892578125,7.704683303833008,-4.165567874908447,2.0160582065582275,6.463315963745117,-0.1182347312569618,-3.9691412448883057,0.3723235130310058,0.0374234740497076,Esther
18.19623374938965,6.9785027503967285,-17.414817810058594,-45.11261749267578,-0.5684993267059326,-30.2702579498291,-9.459152221679688,8.725166320800781,0.2882758677005768,0.1250697544642857,MauM
36.54506301879883,17.27916145324707,23.98824691772461,-11.094134330749512,-4.11922550201416,-15.56983757019043,-12.71117115020752,-4.322375774383545,0.3904068768024444,0.0358055601728723,Didier
16.366004943847656,17.082120895385742,-3.6330039501190186,-10.662517547607422,-20.808107376098633,-8.348116874694824,-14.964598655700684,-15.569021224975586,0.1539419591426849,0.0406277380257009,DafneA
27.916296005249023,27.156204223632812,35.10908126831055,-10.54311752319336,-6.3659586906433105,-2.292991399765014,2.3438549041748047,-1.63489031791687,0.4770354926586151,0.07263671875,Sergio
35.154815673828125,20.493274688720703,24.122190475463867,-15.20766830444336,-0.6509156227111816,-9.457989692687988,-9.675156593322754,-9.012675285339355,0.3288938999176025,0.047463809742647,Didier
34.61326217651367,22.70712661743164,5.9620795249938965,-24.533832550048828,-7.158167839050293,-16.178449630737305,-10.342512130737305,-12.155265808105469,0.1642129272222519,0.0900904075386598,Maria
40.01092147827149,22.45890235900879,13.01511001586914,-2.80568265914917,-5.097506999969482,-6.320519924163818,-6.140936851501465,-4.011128902435303,0.3511476218700409,0.0821439302884615,Didier
38.26223373413086,12.478151321411133,8.985862731933594,-21.10369873046875,-5.065622329711914,-18.34612464904785,-7.814239025115967,-8.053940773010254,0.1240456625819206,0.0776237555309734,Camila
12.465213775634766,17.8217830657959,7.679103851318359,-29.823410034179688,-8.840289115905762,-10.09621238708496,-15.18999195098877,-2.8058605194091797,0.2744322717189789,0.1583198879076087,MauM
13.44242000579834,22.35872459411621,16.82034683227539,-0.6212393045425415,0.1065869405865669,-7.763277530670166,-7.023534774780273,-10.627853393554688,0.1844935566186905,0.0778170748873873,Yosira
34.007835388183594,27.163658142089844,17.33873748779297,16.673912048339844,5.7309770584106445,-2.6629490852355957,3.1555826663970947,4.4224371910095215,0.2967992424964905,0.0621197040264423,David
16.801794052124023,1.014150857925415,13.281466484069824,-8.726468086242676,1.5462886095046997,-21.914653778076172,-10.5787353515625,6.782231330871582,0.4200927019119262,0.0850830078125,Cielo
33.197750091552734,22.84781265258789,17.369409561157227,2.631344795227051,-3.2516074180603027,1.4219672679901123,-1.6729339361190796,-8.552303314208984,0.3218034505844116,0.1077330872252747,Mario
12.7115478515625,15.999308586120604,0.158979520201683,-5.09606409072876,-12.679632186889648,-15.730623245239258,-11.613069534301758,-12.912421226501465,0.1998881697654724,0.0643697599085365,Mariana
24.726341247558594,9.371685981750488,15.508808135986328,11.41376781463623,-20.447174072265625,-0.3668175935745239,-6.686702251434326,-2.59969162940979,0.4391314089298248,0.0801444933252427,Ignacio
14.055133819580078,30.69544982910156,-0.031373668462038,2.2316904067993164,-8.160002708435059,-7.037395477294922,-11.774407386779783,-15.87386989593506,0.383471816778183,0.0547557543682795,AndresCalzada
32.22807693481445,38.64680480957031,13.217451095581056,-11.311595916748049,-12.52748680114746,-0.728565514087677,-8.700584411621094,-17.50910758972168,0.391840398311615,0.0382752710459183,LuisG
33.4444694519043,25.617055892944336,24.5489501953125,3.5588538646698,0.7562103867530823,-5.8368377685546875,-2.084397315979004,1.888412594795227,0.4044084846973419,0.0798583984375,Sergio
16.055288314819336,-0.3496645987033844,9.66354751586914,0.3648149073123932,-21.159671783447266,-14.67039680480957,-1.256879210472107,-3.598515510559082,0.1471721231937408,0.0833258672591743,Vanessa
0.3479117155075073,16.86568832397461,-9.05705738067627,-16.545318603515625,-19.738561630249023,2.8409621715545654,-3.9312374591827393,-15.260281562805176,0.14978688955307,0.0597237723214285,Irma
21.72477912902832,6.9388861656188965,-4.892671585083008,-11.71287727355957,-17.134429931640625,-10.388004302978516,-7.011872291564941,-13.426169395446776,0.1835420876741409,0.1599256727430555,BetoM
12.684825897216797,21.240631103515625,6.584957122802734,-6.290304660797119,-18.24974822998047,-9.213985443115234,-2.813081741333008,-12.9972505569458,0.188372328877449,0.0792884826660156,Irma
50.981239318847656,25.292076110839844,15.39356803894043,4.434279918670654,-2.444037914276123,-2.86201548576355,-2.5258028507232666,-6.07560396194458,0.2855543196201324,0.080477627840909,Marlon
21.15680503845215,-7.7002458572387695,-3.267552137374878,-25.455745697021484,-23.569551467895508,-14.758160591125488,7.014509201049805,-19.990880966186523,0.0974933728575706,0.1076636453276699,Vanessa
34.04235076904297,23.578392028808594,4.57231330871582,3.5243661403656006,-5.001075744628906,-9.701138496398926,-8.778138160705566,-13.25887966156006,0.3858826756477356,0.0738407258064516,AndresCalzada
44.17073440551758,23.637311935424805,16.63118553161621,5.687222957611084,1.1202269792556765,-1.5108579397201538,-4.084195613861084,-2.4571640491485596,0.3887187242507934,0.1077368951612903,Francisco
21.382892608642575,-12.003328323364258,-27.307167053222656,-22.537372589111328,4.469320297241211,-23.986373901367188,-6.6575751304626465,1.75217604637146,0.1119518429040908,0.1154368330792682,AdriaM
23.661001205444336,37.8394660949707,-4.025000095367432,0.577374279499054,-6.25086784362793,-13.37032985687256,-11.569292068481444,-14.154789924621582,0.3628903329372406,0.0428664434523809,AndresCalzada
-18.86233901977539,13.925634384155272,-26.68910026550293,-24.968769073486328,-22.793025970458984,-24.238658905029297,-23.030824661254883,-0.7111856937408447,0.2909526228904724,0.0442728935917721,Ariana
33.102210998535156,24.89086151123047,15.570331573486328,5.731560230255127,-6.434015274047852,-3.3986666202545166,-5.230104923248291,-9.738849639892578,0.3200875520706177,0.060517578125,Ignacio
29.621173858642575,43.72396469116211,32.6590461730957,0.450297862291336,-14.542963027954102,-6.6424970626831055,3.368657350540161,-18.381589889526367,0.4188295304775238,0.0238886294157608,LuisG
4.982203483581543,4.101456165313721,2.965340375900269,-14.941372871398926,5.505038738250732,-24.338417053222656,-18.387195587158203,-2.4752936363220215,0.2606485188007355,0.1009703291223404,Cielo
16.104869842529297,36.40402603149414,9.038005828857422,-2.727952480316162,2.818284273147583,4.208986282348633,-15.161094665527344,-15.101237297058104,0.3041645586490631,0.0253398944805194,Mario
5.429243564605713,1.4271055459976196,-2.433703899383545,-6.346269130706787,0.4781428277492523,-14.13012981414795,-13.45240592956543,-5.579719543457031,0.2632295489311218,0.1179822556515957,Cielo
39.44761276245117,16.01331901550293,11.38156795501709,-3.682765007019043,-7.4404802322387695,-12.669958114624023,-10.712814331054688,-5.684129238128662,0.3924871683120727,0.0560536486037234,Didier
40.583839416503906,12.606471061706545,9.02892780303955,-21.931272506713867,-3.792886972427368,-15.842158317565918,-4.08040189743042,-7.436580181121826,0.2203559577465057,0.0587550571986607,Camila
8.79284381866455,41.77753829956055,33.3880500793457,1.7219218015670776,-14.24581527709961,-14.460686683654783,9.152057647705078,-14.886268615722656,0.5250590443611145,0.0556894938151041,LuisG
11.22341251373291,33.27260208129883,-4.448179721832275,-2.577345132827759,-15.633898735046388,-12.743120193481444,-10.4502534866333,-22.75215721130371,0.3613917827606201,0.0555885550902061,AndresCalzada
47.46402740478515,14.571080207824709,1.4866772890090942,-18.7172908782959,-3.0689663887023926,-13.613295555114746,-10.694014549255373,-9.60421371459961,0.1538243442773819,0.0522543697033898,Maria
32.31303787231445,-51.83596420288086,-28.43944549560547,-31.874441146850582,-20.600297927856445,-13.002583503723145,-17.63833236694336,-10.91955852508545,0.0777588188648223,0.0992533365885416,AleM
22.36810302734375,17.500179290771484,3.107983112335205,-3.0327718257904053,-13.955031394958496,-15.349652290344238,-12.35194206237793,-13.127110481262209,0.1316366642713546,0.055947265625,DafneA
18.165971755981445,5.311044692993164,-5.314170837402344,-6.711089134216309,-20.10608673095703,-14.941904067993164,-19.13791847229004,-16.96738052368164,0.2218196094036102,0.0390431621287128,DafneA
18.92835807800293,-8.666584968566895,-14.752171516418455,-23.10904884338379,-16.053739547729492,-15.33497714996338,-9.085447311401367,-7.67756462097168,0.1731156706809997,0.1967881944444444,AleM
22.237457275390625,13.851027488708496,-3.919035673141479,-22.743202209472656,-11.804390907287598,2.450531482696533,-5.979320049285889,-9.226572036743164,0.1665878742933273,0.0505323223039215,Esther
19.225292205810547,4.186262607574463,-17.227720260620117,-36.50091171264648,-2.528719425201416,-19.847003936767575,-8.129997253417969,3.8558290004730225,0.2197441458702087,0.1605489979619565,MauM
32.78281021118164,14.570680618286133,18.481489181518555,9.757694244384766,-1.821600317955017,-4.869943618774414,7.352107524871826,-5.07570743560791,0.1907306313514709,0.1195339626736111,Lex
26.69915199279785,32.44414520263672,27.83680534362793,-2.81018590927124,-6.412337779998779,-5.9428839683532715,2.7252254486083984,-17.625967025756836,0.4321161806583404,0.0825544084821428,LuisG
32.161109924316406,14.822793960571287,14.054306030273438,-3.8738532066345215,-5.486112594604492,-9.20105266571045,-9.829045295715332,-6.620939254760742,0.3031382262706756,0.1053433804898648,Camila
21.52371406555176,13.854412078857422,6.776052474975586,0.9350174069404602,2.5581178665161133,-0.4457401037216186,-5.904561996459961,-5.788661956787109,0.4363552331924438,0.0972500328256302,Erik
33.4627571105957,19.48318099975586,16.898418426513672,-25.56825065612793,-6.076089382171631,-17.535127639770508,-8.15920639038086,-12.228808403015137,0.4727373123168945,0.0474446614583333,Didier
20.318025588989254,2.6018145084381104,14.752392768859863,-20.43494415283203,-27.835939407348633,-6.453989028930664,3.159022569656372,-23.34255599975586,0.2436398714780807,0.084375,Vanessa
17.826614379882812,12.91820240020752,14.986373901367188,-0.7956448197364807,9.304183959960938,-17.96809959411621,-8.104369163513184,9.499595642089844,0.1916064471006393,0.0640360514322916,Cielo
45.36905670166016,25.61539077758789,21.618267059326172,9.378792762756348,2.0586204528808594,-0.8619401454925537,-6.652204513549805,-7.175534725189209,0.4043431580066681,0.0970928485576923,Francisco
29.24371337890625,24.250593185424805,20.315671920776367,-20.83465003967285,-5.362584114074707,-2.864872694015503,0.4777973592281341,-12.353254318237305,0.3625607192516327,0.0831298828125,Sergio
31.62904357910156,26.295616149902344,4.078817844390869,0.1365706622600555,-5.491997241973877,-14.324464797973633,-13.124320030212402,-11.608038902282717,0.2896642982959747,0.0602927011986301,AndresCalzada
12.030330657958984,36.3077392578125,1.4178228378295898,2.436514139175415,-10.101091384887695,-16.37614631652832,-11.706547737121582,-13.32283878326416,0.2651776671409607,0.0425206014554794,AndresCalzada
13.012079238891602,21.04615020751953,3.897237062454224,-5.948625087738037,-17.501548767089844,-8.276168823242188,-1.1563096046447754,-11.849575996398926,0.2126942873001098,0.0684259588068181,Irma
32.582115173339844,26.07481575012207,24.803611755371097,11.117935180664062,-4.090610504150391,-3.664429664611816,0.9555667638778688,-8.35268783569336,0.277385264635086,0.0764897184551886,Marlon
-7.187269687652588,11.689518928527832,-28.057252883911133,-23.31571388244629,-19.284513473510746,-13.579425811767578,-13.868762016296388,-0.3330872058868408,0.1481292098760604,0.0549069175237341,Ariana
30.35003089904785,20.218738555908203,13.87888526916504,16.372371673583984,-7.154747486114502,-3.1676270961761475,0.2963535487651825,-6.4206085205078125,0.3238155245780945,0.1002544438073394,Ignacio
10.184020042419434,-1.555694818496704,5.04829740524292,-5.143619060516357,-9.103029251098633,-16.32457160949707,-4.857034206390381,-2.1044485569000244,0.4251626133918762,0.1467008770636792,Cielo
13.1853666305542,-12.481712341308594,-30.929590225219727,-29.573266983032227,-3.9349687099456783,-25.948774337768555,-10.794745445251465,-1.6132348775863647,0.1614991724491119,0.106357672275641,AdriaM
