MFCC_0,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,Chroma_0,Chroma_1,Chroma_2,Chroma_3,Chroma_4,Chroma_5,Chroma_6,Chroma_7,Chroma_8,Chroma_9,Chroma_10,Chroma_11,ZCR,Spec_Centroid,Spec_Bandwidth,Spec_Contrast,RMS_Energy,Person
-404.453125,224.26220703125,36.47024154663086,29.2206974029541,12.488112449645996,-11.361418724060059,2.3243937492370605,16.01524543762207,16.634937286376953,-22.286531448364258,-38.565452575683594,-6.243261337280273,0.3836418390274048,0.19646717607975006,0.1403350681066513,0.11523547023534775,0.18161655962467194,0.4215790629386902,0.5074447989463806,0.32703545689582825,0.2848801612854004,0.4777871370315552,0.6660131216049194,0.6882162690162659,0.3804217576980591,0.021728515625,855.0310467478251,1214.787967567205,23.384041606826752,0.079347163438797,Mario
-309.67730712890625,163.6768035888672,11.93171215057373,49.57920837402344,20.392362594604492,-12.569884300231934,-9.185052871704102,-22.181177139282227,-15.468462944030762,-18.096763610839844,-22.68051528930664,-13.650238037109375,-4.03616189956665,0.47362491488456726,0.48025885224342346,0.4379987418651581,0.3728982210159302,0.33197182416915894,0.28636905550956726,0.3017613887786865,0.2311505526304245,0.22518500685691833,0.31087449193000793,0.36592546105384827,0.3771389424800873,0.057848743556701034,1691.1895405404077,1430.9362933718703,24.043938885067146,0.1512293815612793,AndresCalzada
-234.89454650878906,86.658203125,35.9165153503418,30.51072120666504,22.1088809967041,24.504037857055664,9.65380859375,2.0404794216156006,-5.428279399871826,-5.480868339538574,-4.3110175132751465,-5.979396343231201,-12.217975616455078,0.3987903892993927,0.3397212326526642,0.37819162011146545,0.44115158915519714,0.46825355291366577,0.4474150240421295,0.5025817155838013,0.6150082349777222,0.6176869869232178,0.6111422777175903,0.5600017309188843,0.451386421918869,0.09015490962009803,4404.148352302711,5248.102447256662,17.648513305010763,0.1290368139743805,Sergio
-222.11892700195312,64.8846206665039,10.696322441101074,16.177335739135742,-1.9701361656188965,-2.1986732482910156,-16.84502410888672,-12.530349731445312,-13.690114974975586,-9.973928451538086,-2.009955644607544,-1.982451319694519,-9.242197036743164,0.28774046897888184,0.24297407269477844,0.1380525529384613,0.15149085223674774,0.22966055572032928,0.23697420954704285,0.3149510622024536,0.33895406126976013,0.29817914962768555,0.4773756265640259,0.5396090149879456,0.3764578402042389,0.12390376072303921,5132.96395130879,4931.469904833713,18.555293774420388,0.12375515699386597,Vanessa
-238.22962951660156,75.66673278808594,20.05015754699707,23.713516235351562,18.75324058532715,22.21663475036621,2.4436416625976562,-2.411968231201172,0.3171141445636749,-5.771025657653809,-4.396167278289795,-2.516683340072632,-9.345895767211914,0.4177255630493164,0.3807052671909332,0.4073684811592102,0.4839423596858978,0.5398598313331604,0.5318620204925537,0.43098756670951843,0.4102316200733185,0.39584028720855713,0.4092395305633545,0.4764571487903595,0.4819467067718506,0.09865794462316177,4959.575417786032,5337.866876791363,18.08506981571062,0.115874283015728,Sergio
-316.8077087402344,205.91683959960938,8.283474922180176,14.944550514221191,26.531824111938477,8.969512939453125,-15.918548583984375,-27.17873764038086,-13.7371826171875,-15.497133255004883,-8.597820281982422,-9.356051445007324,-13.963883399963379,0.7524333596229553,0.4236786961555481,0.21650654077529907,0.16807116568088531,0.1800455003976822,0.21631567180156708,0.3011525571346283,0.26109689474105835,0.17933225631713867,0.19371876120567322,0.4112374782562256,0.7538849711418152,0.03236186935240964,1184.141175086344,1240.9446168636966,22.96284608439831,0.15051637589931488,AndresCalzada
-354.2746887207031,144.04527282714844,5.93995475769043,38.89937210083008,28.597253799438477,2.791661262512207,-8.91430377960205,-27.713932037353516,-8.552114486694336,-2.6639230251312256,-17.66227912902832,-16.49742317199707,-13.098752975463867,0.21208550035953522,0.1667913794517517,0.14427508413791656,0.16984200477600098,0.19645020365715027,0.23663020133972168,0.3003295958042145,0.42262619733810425,0.652922511100769,0.5928193926811218,0.4433705508708954,0.32531511783599854,0.04151204427083333,1484.0577415254252,1496.362284539379,23.756735262921325,0.13476450741291046,Irma
-376.4097900390625,136.00115966796875,52.19618225097656,46.640193939208984,24.954605102539062,18.411537170410156,-11.08600902557373,1.8523348569869995,0.9525106549263,-7.945001602172852,-18.228126525878906,-10.426299095153809,-14.540966033935547,0.34169140458106995,0.26043152809143066,0.2652361989021301,0.25147879123687744,0.2885863780975342,0.34670159220695496,0.2881374657154083,0.27123865485191345,0.3487035036087036,0.5395895838737488,0.7513720989227295,0.5423334836959839,0.05310598727876106,1946.845384215515,1995.7616458184525,24.728704893300403,0.11957230418920517,Francisco
-328.6885986328125,133.92271423339844,25.816286087036133,35.87405014038086,33.01186752319336,9.52474308013916,-15.784515380859375,-16.70229721069336,-7.565487861633301,-10.083037376403809,-16.490985870361328,-3.2046148777008057,-17.461957931518555,0.43836548924446106,0.4745502173900604,0.5227715969085693,0.5497235655784607,0.5386297106742859,0.3886558711528778,0.3161415457725525,0.2936628758907318,0.30464205145835876,0.3804870843887329,0.4731103181838989,0.47637662291526794,0.06448086825284091,3033.903406630427,3979.9996098071715,23.967797291755723,0.07582687586545944,LuisG
-315.9647216796875,108.50930786132812,23.988588333129883,58.67352294921875,19.67609405517578,12.366803169250488,-32.18351364135742,-11.395404815673828,-11.703521728515625,-23.598487854003906,-7.948145866394043,0.6356900334358215,-10.441142082214355,0.3771631419658661,0.23877738416194916,0.254049152135849,0.2520430386066437,0.21964749693870544,0.16798877716064453,0.23634502291679382,0.37160101532936096,0.29723966121673584,0.3684289753437042,0.5631623268127441,0.5665749907493591,0.15577307412790697,1563.2805785633334,1202.7337952519097,25.59251289821545,0.09682096540927887,MauM
