MFCC_0,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,Chroma_0,Chroma_1,Chroma_2,Chroma_3,Chroma_4,Chroma_5,Chroma_6,Chroma_7,Chroma_8,Chroma_9,Chroma_10,Chroma_11,ZCR,Spec_Centroid,Spec_Bandwidth,Spec_Contrast,RMS_Energy,Person
-309.67730712890625,163.6768035888672,11.93171215057373,49.57920837402344,20.392362594604492,-12.569884300231934,-9.185052871704102,-22.181177139282227,-15.468462944030762,-18.096763610839844,-22.68051528930664,-13.650238037109375,-4.03616189956665,0.47362491488456726,0.48025885224342346,0.4379987418651581,0.3728982210159302,0.33197182416915894,0.28636905550956726,0.3017613887786865,0.2311505526304245,0.22518500685691833,0.31087449193000793,0.36592546105384827,0.3771389424800873,0.057848743556701034,1691.1895405404077,1430.9362933718703,24.043938885067146,0.1512293815612793,AndresCalzada
-234.89454650878906,86.658203125,35.9165153503418,30.51072120666504,22.1088809967041,24.504037857055664,9.65380859375,2.0404794216156006,-5.428279399871826,-5.480868339538574,-4.3110175132751465,-5.979396343231201,-12.217975616455078,0.3987903892993927,0.3397212326526642,0.37819162011146545,0.44115158915519714,0.46825355291366577,0.4474150240421295,0.5025817155838013,0.6150082349777222,0.6176869869232178,0.6111422777175903,0.5600017309188843,0.451386421918869,0.09015490962009803,4404.148352302711,5248.102447256662,17.648513305010763,0.1290368139743805,Sergio
-354.2746887207031,144.04527282714844,5.93995475769043,38.89937210083008,28.597253799438477,2.791661262512207,-8.91430377960205,-27.713932037353516,-8.552114486694336,-2.6639230251312256,-17.66227912902832,-16.49742317199707,-13.098752975463867,0.21208550035953522,0.1667913794517517,0.14427508413791656,0.16984200477600098,0.19645020365715027,0.23663020133972168,0.3003295958042145,0.42262619733810425,0.652922511100769,0.5928193926811218,0.4433705508708954,0.32531511783599854,0.04151204427083333,1484.0577415254252,1496.362284539379,23.756735262921325,0.13476450741291046,Irma
-328.6885986328125,133.92271423339844,25.816286087036133,35.87405014038086,33.01186752319336,9.52474308013916,-15.784515380859375,-16.70229721069336,-7.565487861633301,-10.083037376403809,-16.490985870361328,-3.2046148777008057,-17.461957931518555,0.43836548924446106,0.4745502173900604,0.5227715969085693,0.5497235655784607,0.5386297106742859,0.3886558711528778,0.3161415457725525,0.2936628758907318,0.30464205145835876,0.3804870843887329,0.4731103181838989,0.47637662291526794,0.06448086825284091,3033.903406630427,3979.9996098071715,23.967797291755723,0.07582687586545944,LuisG
-315.9647216796875,108.50930786132812,23.988588333129883,58.67352294921875,19.67609405517578,12.366803169250488,-32.18351364135742,-11.395404815673828,-11.703521728515625,-23.598487854003906,-7.948145866394043,0.6356900334358215,-10.441142082214355,0.3771631419658661,0.23877738416194916,0.254049152135849,0.2520430386066437,0.21964749693870544,0.16798877716064453,0.23634502291679382,0.37160101532936096,0.29723966121673584,0.3684289753437042,0.5631623268127441,0.5665749907493591,0.15577307412790697,1563.2805785633334,1202.7337952519097,25.59251289821545,0.09682096540927887,MauM
-359.3340759277344,98.83975982666016,44.31572723388672,48.12141418457031,15.992297172546387,17.575511932373047,-0.4299872815608978,2.930030345916748,-7.142747402191162,-7.8586955070495605,-5.655274868011475,-7.850687026977539,-11.361783981323242,0.4247070848941803,0.4486633539199829,0.3349699079990387,0.30488061904907227,0.3351612091064453,0.32916969060897827,0.32917341589927673,0.3366023302078247,0.4164755642414093,0.5950685143470764,0.6247631907463074,0.46449872851371765,0.07224376166044776,2428.6256903716453,2388.9357203145287,24.218534890853515,0.0943717435002327,Francisco
-391.59771728515625,180.25640869140625,50.23628234863281,32.614925384521484,24.27068519592285,9.346976280212402,-0.20646359026432037,-13.609375953674316,2.845339775085449,9.388914108276367,-14.194500923156738,-10.750153541564941,0.2693597376346588,0.5662123560905457,0.5905325412750244,0.47162604331970215,0.2964273989200592,0.1961759477853775,0.21573877334594727,0.2907547950744629,0.3146710991859436,0.32557550072669983,0.4201735854148865,0.48853349685668945,0.5303962826728821,0.025789313360091742,1092.756248080749,1290.476176263889,23.05432481155133,0.1089191883802414,Marlon
-189.9076385498047,80.24244689941406,20.3587589263916,21.5297908782959,10.857895851135254,-6.6026611328125,-14.240655899047852,-17.021865844726562,-12.019976615905762,-6.855922698974609,-15.808499336242676,-7.120704650878906,-2.1800389289855957,0.5228448510169983,0.5224200487136841,0.3438723087310791,0.2052353322505951,0.18536178767681122,0.2083306759595871,0.32200223207473755,0.4832316040992737,0.5132232904434204,0.47473040223121643,0.3368385434150696,0.36435920000076294,0.16627197265625,1774.5464060367187,1893.2067200433237,17.489119281079883,0.10359140485525131,BetoM
-243.33059692382812,112.8951416015625,47.89406204223633,26.61993408203125,29.799089431762695,19.417593002319336,4.564624309539795,1.8789565563201904,3.0174410343170166,-2.820484161376953,-8.238930702209473,-7.749588966369629,-8.89100456237793,0.22902686893939972,0.2066832333803177,0.2499854862689972,0.3200208246707916,0.3061288595199585,0.3172270953655243,0.37809979915618896,0.5250682234764099,0.8184893727302551,0.7994667887687683,0.6672256588935852,0.3932706415653229,0.0488006161971831,3623.4421459328705,5763.094981666659,16.32386049349226,0.14403289556503296,Mario
-241.33685302734375,78.245849609375,19.473291397094727,20.825462341308594,25.64984893798828,21.833816528320312,4.736184597015381,4.150643825531006,-2.4212117195129395,-3.695411443710327,-4.121312618255615,-2.9954748153686523,-1.9835271835327148,0.5411071181297302,0.4641619026660919,0.3595694303512573,0.2040112167596817,0.12438733875751495,0.161794051527977,0.2007308453321457,0.21517112851142883,0.27171680331230164,0.38070815801620483,0.420122891664505,0.4729442000389099,0.08790650406504065,5200.532294382058,5889.309953995382,17.920794644293984,0.14427262544631958,Yosira
-252.542724609375,87.30557250976562,27.621461868286133,28.209501266479492,24.867284774780273,15.249021530151367,15.33869457244873,3.2110178470611572,-3.702566385269165,1.9176959991455078,-1.6449124813079834,-9.658473014831543,-12.596026420593262,0.40648627281188965,0.44284307956695557,0.47630739212036133,0.4578533470630646,0.4592337906360626,0.33498504757881165,0.29172852635383606,0.30036309361457825,0.39884617924690247,0.4938018321990967,0.47752755880355835,0.40856724977493286,0.07190095925632911,4056.001714490006,5380.027446430565,17.286883215890793,0.1535196751356125,David
-253.0213623046875,74.00111389160156,8.372320175170898,18.04182243347168,19.54666519165039,-6.836788654327393,-16.34558868408203,-11.954505920410156,-17.403396606445312,-24.38949203491211,-14.432543754577637,-7.869250297546387,-17.179126739501953,0.5066530108451843,0.4556146264076233,0.275890588760376,0.16079457104206085,0.13591167330741882,0.16570526361465454,0.2112405002117157,0.262258917093277,0.2823113799095154,0.31108924746513367,0.2881215214729309,0.40589138865470886,0.06483525815217392,4664.260296687589,5712.202172339877,17.291267308136057,0.10088776797056198,Ariana
-266.0001220703125,62.3243408203125,1.8504527807235718,12.910102844238281,12.062835693359375,-3.8292205333709717,-2.7656214237213135,-4.833806037902832,-13.025684356689453,-18.144203186035156,-15.016087532043457,-11.06696605682373,-14.943143844604492,0.49831685423851013,0.48619335889816284,0.4395923912525177,0.3784620761871338,0.2396886795759201,0.10319152474403381,0.10052643716335297,0.19134002923965454,0.22070910036563873,0.25379467010498047,0.3533623218536377,0.4252510964870453,0.09112639925373134,4974.325171897508,5798.557620583169,17.787523829399454,0.12219294905662537,Mariana
-332.8836364746094,134.0109405517578,-14.308985710144043,47.8184814453125,31.803619384765625,-22.260412216186523,-17.901893615722656,-17.66012191772461,-18.100860595703125,-26.187063217163086,-17.541749954223633,-0.40409430861473083,-17.353578567504883,0.3608439564704895,0.258095920085907,0.1673554629087448,0.20257173478603363,0.29674142599105835,0.3070297837257385,0.32597941160202026,0.31666654348373413,0.3220454156398773,0.41002339124679565,0.4424245059490204,0.41402870416641235,0.04762050083705357,1698.7610351003714,1651.7494813811627,24.869563670759742,0.12412623316049576,Ariana
-258.7218322753906,102.06623077392578,10.454282760620117,54.6834602355957,2.2251617908477783,-17.169015884399414,-32.52085494995117,-0.8798195123672485,-16.260486602783203,-20.930770874023438,-5.381149768829346,-7.629896640777588,-17.241867065429688,0.15305565297603607,0.15527571737766266,0.275831401348114,0.30999553203582764,0.2978280186653137,0.35966768860816956,0.5031420588493347,0.36357253789901733,0.07941395789384842,0.036121390759944916,0.05852509289979935,0.11322720348834991,0.13011474609375,1441.838093511398,1242.9008403196578,24.991342374550733,0.13742361962795258,AdriaM
-292.9012451171875,128.335693359375,20.514652252197266,14.570101737976074,24.61588478088379,23.057491302490234,-1.8874715566635132,0.5953798294067383,-9.189599990844727,-3.108812093734741,-7.233066558837891,-4.371105194091797,-8.822203636169434,0.5125858187675476,0.3810206353664398,0.28633835911750793,0.1914876252412796,0.11627598106861115,0.11880801618099213,0.18191318213939667,0.22502243518829346,0.3257196545600891,0.42825502157211304,0.4883578419685364,0.4900034964084625,0.056666324013157895,2449.4870526395835,2757.0008600520996,23.971852888641482,0.1839730590581894,Yosira
-317.6947021484375,126.01713562011719,33.907623291015625,40.276737213134766,27.5762996673584,40.720157623291016,-1.6654914617538452,3.9653680324554443,-11.219208717346191,-4.841439247131348,-2.45634388923645,0.42237767577171326,-17.939281463623047,0.39421921968460083,0.33346423506736755,0.3739085793495178,0.4383785128593445,0.4637106657028198,0.4494115710258484,0.5029564499855042,0.614841639995575,0.6166683435440063,0.6056000590324402,0.5518016219139099,0.4443557858467102,0.06044634650735294,2524.227122743841,3179.6115368260175,24.735647821377654,0.1287878304719925,Sergio
-276.6866149902344,124.4930191040039,31.208297729492188,45.3064079284668,31.483503341674805,39.3635368347168,-9.689310073852539,2.1761698722839355,-8.829788208007812,-1.4211783409118652,4.43309211730957,-6.033005237579346,-17.15726089477539,0.3512326180934906,0.2973445951938629,0.35227343440055847,0.40118011832237244,0.4473057985305786,0.4856613874435425,0.4541088938713074,0.4913142919540405,0.5596998333930969,0.5416500568389893,0.5003620386123657,0.4553977847099304,0.0655322265625,2669.587190448207,3085.3656321702515,24.57389177678156,0.17989273369312286,Sergio
-283.16888427734375,111.07463836669922,17.441316604614258,16.335453033447266,15.581408500671387,16.597442626953125,-0.38573476672172546,4.403172969818115,-17.130857467651367,-6.8715033531188965,-4.486473083496094,-8.167866706848145,-9.904170989990234,0.45904210209846497,0.3273124694824219,0.25757819414138794,0.23978765308856964,0.1751892864704132,0.13495026528835297,0.22465896606445312,0.2719918191432953,0.29920804500579834,0.40879714488983154,0.4344940781593323,0.4483155608177185,0.07249691611842106,2754.8200529998035,2693.3152698814756,25.608660828127828,0.20248986780643463,Yosira
