MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,Chroma_5,Chroma_6,Chroma_7,ZCR,Person
12.488112449645996,-11.36141872406006,2.3243937492370605,16.01524543762207,16.634937286376953,-22.286531448364254,0.5074447989463806,0.3270354568958282,0.2848801612854004,0.021728515625,Mario
20.392362594604492,-12.569884300231934,-9.185052871704102,-22.181177139282227,-15.468462944030762,-18.096763610839844,0.2863690555095672,0.3017613887786865,0.2311505526304245,0.057848743556701,AndresCalzada
22.1088809967041,24.504037857055664,9.65380859375,2.0404794216156006,-5.428279399871826,-5.480868339538574,0.4474150240421295,0.5025817155838013,0.6150082349777222,0.090154909620098,Sergio
-1.9701361656188965,-2.1986732482910156,-16.84502410888672,-12.530349731445312,-13.690114974975586,-9.973928451538086,0.2369742095470428,0.3149510622024536,0.3389540612697601,0.1239037607230392,Vanessa
18.75324058532715,22.21663475036621,2.443641662597656,-2.411968231201172,0.3171141445636749,-5.771025657653809,0.5318620204925537,0.4309875667095184,0.4102316200733185,0.0986579446231617,Sergio
26.531824111938477,8.969512939453125,-15.918548583984377,-27.17873764038086,-13.7371826171875,-15.497133255004885,0.216315671801567,0.3011525571346283,0.2610968947410583,0.0323618693524096,AndresCalzada
28.597253799438477,2.791661262512207,-8.91430377960205,-27.713932037353516,-8.552114486694336,-2.6639230251312256,0.2366302013397216,0.3003295958042145,0.4226261973381042,0.0415120442708333,Irma
24.954605102539062,18.411537170410156,-11.08600902557373,1.8523348569869995,0.9525106549263,-7.945001602172852,0.3467015922069549,0.2881374657154083,0.2712386548519134,0.053105987278761,Francisco
33.01186752319336,9.52474308013916,-15.784515380859377,-16.70229721069336,-7.565487861633301,-10.083037376403809,0.3886558711528778,0.3161415457725525,0.2936628758907318,0.0644808682528409,LuisG
19.67609405517578,12.366803169250488,-32.18351364135742,-11.395404815673828,-11.703521728515623,-23.598487854003903,0.1679887771606445,0.2363450229167938,0.3716010153293609,0.1557730741279069,MauM
15.992297172546388,17.575511932373047,-0.4299872815608978,2.930030345916748,-7.142747402191162,-7.85869550704956,0.3291696906089782,0.3291734158992767,0.3366023302078247,0.0722437616604477,Francisco
24.517213821411133,31.443782806396484,-5.315424919128418,1.549930453300476,-9.89902114868164,-5.662251949310303,0.3612158298492431,0.4757997393608093,0.4536999762058258,0.0969711986940298,Francisco
16.005216598510742,6.728926181793213,8.10749626159668,-8.349398612976074,0.1260041445493698,0.1600451618432998,0.3675015568733215,0.4427447915077209,0.6209521293640137,0.0934676204819277,Ignacio
31.42152976989746,-0.315708577632904,-2.422952175140381,-9.544967651367188,-15.900680541992188,-16.540130615234375,0.3263254761695862,0.3015840053558349,0.3782548308372497,0.0502397896039603,Erik
18.290340423583984,13.564553260803224,26.421968460083008,-16.11134910583496,-4.877507209777832,-6.823094844818115,0.2700713574886322,0.3176585137844085,0.4423221945762634,0.0747282608695652,Ignacio
20.12770652770996,40.12872695922851,-5.0399065017700195,-0.7686657905578613,0.6883338093757629,-7.312000274658203,0.5058100819587708,0.4114983379840851,0.3974664509296417,0.0655948414522058,Sergio
28.124656677246097,1.0667284727096558,-7.850934982299805,-17.633609771728516,-21.311220169067383,-13.82833194732666,0.0346043743193149,0.0636619329452514,0.1081509813666343,0.024098466082317,Mariana
-5.88881254196167,-2.763031005859375,-7.030251502990723,-3.7429680824279785,-11.30491542816162,-8.301076889038086,0.3978220522403717,0.389053612947464,0.5524981021881104,0.1512920673076923,Vanessa
6.762465000152588,-6.755731582641602,1.1396080255508425,-40.69955825805664,-25.718563079833984,-7.0223307609558105,0.2830120623111725,0.32908695936203,0.2963983416557312,0.0634614610180412,AndresCalzada
24.27068519592285,9.346976280212402,-0.2064635902643203,-13.609375953674316,2.845339775085449,9.388914108276367,0.2157387733459472,0.2907547950744629,0.3146710991859436,0.0257893133600917,Marlon
0.0551775097846984,0.0235983151942491,-0.1761863827705383,-0.0602610372006893,0.3669161200523376,-1.2391510009765625,0.7772277593612671,0.7890300154685974,0.8154367208480835,0.4861576140873015,null_category
-17.30239486694336,-30.688785552978516,-10.979790687561035,-4.088389873504639,-7.725405693054199,-9.02833652496338,0.2043801844120025,0.2554136216640472,0.1082765236496925,0.0604817708333333,MauM
9.97917938232422,2.288267135620117,-9.105876922607422,-30.67986488342285,-3.82944655418396,-4.151864051818848,0.2051796317100525,0.3189743757247925,0.3188626766204834,0.0421853537087912,Irma
1.549288034439087,-18.980396270751953,-22.32332420349121,-33.6241340637207,-1.2138333320617676,-6.270359516143799,0.2839694023132324,0.1978376060724258,0.1672581136226654,0.0379894167877907,Irma
14.840994834899902,33.65435028076172,12.249858856201172,4.632708549499512,-19.326305389404297,9.183664321899414,0.3013488352298736,0.4390276074409485,0.4501712918281555,0.12701416015625,Lex
10.857895851135254,-6.6026611328125,-14.240655899047852,-17.021865844726562,-12.019976615905762,-6.855922698974609,0.2083306759595871,0.3220022320747375,0.4832316040992737,0.16627197265625,BetoM
6.984465599060059,7.7537713050842285,-19.88605308532715,-9.888157844543455,-16.459020614624023,-11.562119483947754,0.1744929403066635,0.2382575720548629,0.392618864774704,0.2106701078869047,MauM
25.294939041137695,28.483381271362305,18.18908309936523,-16.314910888671875,-6.818277835845947,-1.4122047424316406,0.3367488980293274,0.3388042747974396,0.3322395384311676,0.0201982770647321,Marlon
29.081079483032227,20.930479049682617,-6.754474639892578,-1.447160243988037,-13.650216102600098,-11.872883796691896,0.2507653534412384,0.2467254549264907,0.2281332165002823,0.0421824269480519,Didier
29.799089431762695,19.417593002319336,4.564624309539795,1.8789565563201904,3.0174410343170166,-2.820484161376953,0.3172270953655243,0.3780997991561889,0.5250682234764099,0.0488006161971831,Mario
-24.47944450378418,-8.246191024780273,-19.118900299072266,-23.04427719116211,-10.50185203552246,-16.703706741333008,0.237916812300682,0.0641264468431472,0.1140632256865501,0.058819110576923,AdriaM
25.64984893798828,21.833816528320312,4.736184597015381,4.150643825531006,-2.4212117195129395,-3.695411443710327,0.161794051527977,0.2007308453321457,0.2151711285114288,0.0879065040650406,Yosira
1.9926137924194336,2.692434549331665,-10.866106986999512,-12.838420867919922,-22.024511337280273,1.997686505317688,0.3470125496387481,0.3265876471996307,0.3363011479377746,0.0803005105198019,Cielo
28.473949432373047,-5.103847980499268,-21.67618179321289,-15.188539505004885,-12.84560489654541,-14.871264457702637,0.4896830022335052,0.352622389793396,0.3441272675991058,0.0923343946953781,Ariana
24.867284774780273,15.249021530151367,15.33869457244873,3.2110178470611572,-3.702566385269165,1.917695999145508,0.3349850475788116,0.291728526353836,0.3003630936145782,0.0719009592563291,David
15.111933708190918,11.01907444000244,4.443762302398682,-21.376192092895508,0.9677368998527528,-9.440635681152344,0.2069818079471588,0.2094243466854095,0.2587503492832184,0.0902549342105263,Ignacio
-10.89929485321045,11.576714515686035,-12.463196754455566,-24.06921768188477,-15.182297706604004,5.280101776123047,0.2356434017419815,0.3924495875835418,0.3136401176452636,0.1098826191212871,Vanessa
19.54666519165039,-6.836788654327393,-16.34558868408203,-11.954505920410156,-17.403396606445312,-24.38949203491211,0.1657052636146545,0.2112405002117157,0.262258917093277,0.0648352581521739,Ariana
15.679186820983888,-20.407154083251953,-22.420398712158203,-11.64515495300293,-16.742345809936523,-19.919519424438477,0.4377091825008392,0.2870671153068542,0.183714747428894,0.0575959578804347,Ariana
2.307257890701294,0.7549499273300171,-15.918922424316406,-6.731064796447754,-19.51728057861328,-1.571321964263916,0.1311143636703491,0.130505621433258,0.1993486285209655,0.1512676350121359,Cielo
12.062835693359377,-3.829220533370972,-2.7656214237213135,-4.833806037902832,-13.025684356689451,-18.144203186035156,0.1031915247440338,0.1005264371633529,0.1913400292396545,0.0911263992537313,Mariana
31.803619384765625,-22.260412216186523,-17.901893615722656,-17.66012191772461,-18.100860595703125,-26.18706321716309,0.3070297837257385,0.3259794116020202,0.3166665434837341,0.0476205008370535,Ariana
2.2251617908477783,-17.169015884399414,-32.52085494995117,-0.8798195123672485,-16.260486602783203,-20.93077087402344,0.3596676886081695,0.5031420588493347,0.3635725378990173,0.13011474609375,AdriaM
21.02889633178711,-1.8308334350585935,-2.7284750938415527,-6.128584384918213,4.2664313316345215,-3.532102108001709,0.3259231448173523,0.4403207898139953,0.4226623475551605,0.0370456861413043,Ignacio
26.840614318847656,38.39598846435547,3.284935712814331,3.0273921489715576,-1.7880089282989502,-6.0497565269470215,0.5236138701438904,0.5491862297058105,0.5556510090827942,0.0876829232742537,Francisco
-13.214887619018556,-20.23791122436523,-18.317899703979492,-13.57448387145996,-14.992683410644531,-29.054344177246097,0.0553492121398448,0.0946147590875625,0.2751162946224212,0.057281494140625,BetoM
24.723243713378903,7.169338703155518,-0.839991569519043,-23.218530654907227,-12.01351261138916,-1.2297199964523315,0.1847020834684372,0.1797367185354232,0.2378730028867721,0.0335849859775641,DafneA
24.61588478088379,23.05749130249023,-1.8874715566635132,0.5953798294067383,-9.189599990844728,-3.108812093734741,0.1188080161809921,0.1819131821393966,0.2250224351882934,0.0566663240131578,Yosira
27.5762996673584,40.720157623291016,-1.6654914617538452,3.965368032455444,-11.219208717346191,-4.841439247131348,0.4494115710258484,0.5029564499855042,0.614841639995575,0.0604463465073529,Sergio
31.483503341674805,39.3635368347168,-9.68931007385254,2.1761698722839355,-8.829788208007812,-1.4211783409118652,0.4856613874435425,0.4541088938713074,0.4913142919540405,0.0655322265625,Sergio
15.581408500671388,16.597442626953125,-0.3857347667217254,4.403172969818115,-17.130857467651367,-6.8715033531188965,0.1349502652883529,0.2246589660644531,0.2719918191432953,0.072496916118421,Yosira
24.691770553588867,6.474790573120117,-0.3517586588859558,-23.074722290039062,-13.534491539001465,-0.0506283864378929,0.1553164571523666,0.168457880616188,0.2460574209690094,0.0459552143895348,DafneA
7.667802810668945,9.643134117126465,-4.507697105407715,-17.134977340698242,-4.141472339630127,-3.0054078102111816,0.474574327468872,0.4604959487915039,0.4982808232307434,0.0531237638449367,Esther
18.75031089782715,1.468527913093567,10.19867706298828,-14.881916999816896,7.890605926513672,2.5694570541381836,0.3629493117332458,0.4394142031669616,0.6197770833969116,0.0649002259036144,Ignacio
17.982248306274414,36.634002685546875,9.272271156311035,7.629188537597656,-5.664172649383545,-7.966588020324707,0.5637380480766296,0.5809831619262695,0.4705904424190521,0.0928253823138298,Francisco
1.3577988147735596,-15.442831993103027,-36.85987091064453,-5.681612014770508,-16.26726531982422,-20.09043884277344,0.2771413922309875,0.3748407661914825,0.4719316959381103,0.1202423878205128,AdriaM
-3.205267906188965,-33.38202667236328,-25.17808723449707,0.6903543472290039,-27.49002265930176,-10.459524154663086,0.2863483428955078,0.2805363535881042,0.3258482217788696,0.1033440667229729,AdriaM
25.232711791992188,-13.848719596862791,-16.5551815032959,-20.430042266845703,-21.18523597717285,-27.453554153442383,0.2160578817129135,0.2477928400039672,0.3668368756771087,0.0371711827531645,Ariana
5.299293518066406,-11.387093544006348,-3.60634708404541,-16.95964241027832,-23.90856552124023,-16.958948135375977,0.2574288249015808,0.0817552134394645,0.0505949072539806,0.0359597507911392,Mariana
8.677964210510254,-23.135066986083984,-0.1607899963855743,-13.278444290161133,-25.407508850097656,-30.084068298339844,0.5104732513427734,0.2483112066984176,0.0826257541775703,0.0309673108552631,Mariana
24.97594451904297,7.856946468353272,5.004784107208252,-7.969773292541504,-7.559781551361084,-4.523411273956299,0.354707807302475,0.284862220287323,0.2720416486263275,0.1111745774371069,Yosira
14.980958938598633,-36.08702087402344,-21.700239181518555,-20.34273910522461,-22.52764892578125,-25.844762802124023,0.1604325324296951,0.2705110907554626,0.2890965342521667,0.0533621651785714,Ariana
25.410869598388672,21.58720970153809,19.17723274230957,-19.356103897094727,-12.101518630981444,11.276476860046388,0.3459706008434295,0.4052670896053314,0.2949585914611816,0.0673715876436781,David
15.8043212890625,10.620295524597168,14.718976020812988,-2.695141315460205,-3.0897510051727295,-3.3952324390411377,0.2970373630523681,0.3509010374546051,0.4515612423419952,0.1021625564759036,Ignacio
20.0472469329834,10.082833290100098,7.688321113586426,-10.24212646484375,-3.3261260986328125,-6.973895072937012,0.2728661596775055,0.3301410377025604,0.4723398387432098,0.1068607798793859,Ignacio
35.81119155883789,10.845013618469238,-7.287259578704834,0.3936646282672882,-6.9122467041015625,-3.3012235164642334,0.1456934213638305,0.117315761744976,0.1184285581111908,0.0353342692057291,Yosira
7.777486801147461,-5.656560897827148,-8.811135292053223,-0.7163825035095215,-15.663534164428713,-10.98422908782959,0.2653714716434479,0.2010388374328613,0.2127908766269683,0.0642805744830827,Cielo
1.1362547874450684,4.053736686706543,-4.830801486968994,-2.7704858779907227,-13.867834091186523,-8.534859657287598,0.3635962903499603,0.2652492225170135,0.204358622431755,0.0908757990056818,Cielo
-4.0785298347473145,-12.69620418548584,11.369909286499023,15.344772338867188,10.12566089630127,3.503938674926758,0.1656659096479416,0.2101975232362747,0.2847273349761963,0.016357421875,David
1.9980310201644895,-10.60217571258545,-13.930795669555664,-32.233646392822266,-14.630656242370604,-11.994588851928713,0.0699653625488281,0.1218892037868499,0.1111810132861137,0.0482003348214285,Mariana
25.501619338989254,15.243833541870115,-8.617058753967285,-6.0809245109558105,-14.941061973571776,-18.141700744628903,0.2169500738382339,0.2134919017553329,0.1932899355888366,0.027272294207317,Didier
15.73989486694336,-16.96097183227539,-43.037452697753906,-10.63696575164795,-26.05254364013672,-2.9290611743927,0.3236598074436188,0.2481359392404556,0.2178669571876526,0.1712274966032608,MauM
3.368215799331665,26.70024681091309,8.20435619354248,12.874452590942385,-16.40811538696289,9.383126258850098,0.4321439862251282,0.4106927514076233,0.3784416019916534,0.121807391826923,Lex
22.58760452270508,5.689040184020996,-8.417548179626465,-18.533466339111328,-9.837359428405762,-4.9723663330078125,0.241465151309967,0.3029470443725586,0.4239349067211151,0.0708292643229166,Irma
-7.489574432373047,-20.72029685974121,-19.231969833374023,-6.974674701690674,-6.430535316467285,-8.389015197753906,0.2706153094768524,0.2839314639568329,0.3272334039211273,0.2137810202205882,AleM
19.6304874420166,6.664637088775635,-4.309506893157959,-17.843244552612305,-12.472220420837402,-2.9705069065093994,0.3320080935955047,0.3680242598056793,0.4950200319290161,0.0398660007911392,Irma
4.052737712860107,-5.486051559448242,-24.99304580688477,-20.517393112182617,8.196122169494629,-22.1577091217041,0.0625353828072547,0.0918725878000259,0.1321188658475875,0.028564453125,MauM
