MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_9,MFCC_11,Chroma_5,Chroma_6,Chroma_11,ZCR,Person
-1.9701361656188965,-2.1986732482910156,-16.84502410888672,-12.530349731445312,-9.973928451538086,-1.982451319694519,0.2369742095470428,0.3149510622024536,0.3764578402042389,0.1239037607230392,Vanessa
24.517213821411133,31.443782806396484,-5.315424919128418,1.549930453300476,-5.662251949310303,-10.624567985534668,0.3612158298492431,0.4757997393608093,0.4210899770259857,0.0969711986940298,Francisco
31.42152976989746,-0.315708577632904,-2.422952175140381,-9.544967651367188,-16.540130615234375,1.7061009407043457,0.3263254761695862,0.3015840053558349,0.285205602645874,0.0502397896039603,Erik
18.290340423583984,13.564553260803224,26.421968460083008,-16.11134910583496,-6.823094844818115,2.136287212371826,0.2700713574886322,0.3176585137844085,0.4450423419475555,0.0747282608695652,Ignacio
28.124656677246097,1.0667284727096558,-7.850934982299805,-17.633609771728516,-13.82833194732666,-18.029539108276367,0.0346043743193149,0.0636619329452514,0.6765261888504028,0.024098466082317,Mariana
6.762465000152588,-6.755731582641602,1.1396080255508425,-40.69955825805664,-7.0223307609558105,-6.483675956726074,0.2830120623111725,0.32908695936203,0.4935911893844604,0.0634614610180412,AndresCalzada
9.97917938232422,2.288267135620117,-9.105876922607422,-30.67986488342285,-4.151864051818848,-10.989078521728516,0.2051796317100525,0.3189743757247925,0.3477934896945953,0.0421853537087912,Irma
14.840994834899902,33.65435028076172,12.249858856201172,4.632708549499512,9.183664321899414,5.575490951538086,0.3013488352298736,0.4390276074409485,0.5693816542625427,0.12701416015625,Lex
6.984465599060059,7.7537713050842285,-19.88605308532715,-9.888157844543455,-11.562119483947754,-1.750962734222412,0.1744929403066635,0.2382575720548629,0.4901236891746521,0.2106701078869047,MauM
25.294939041137695,28.483381271362305,18.18908309936523,-16.314910888671875,-1.4122047424316406,-8.037779808044434,0.3367488980293274,0.3388042747974396,0.6811404824256897,0.0201982770647321,Marlon
28.473949432373047,-5.103847980499268,-21.67618179321289,-15.188539505004885,-14.871264457702637,-2.160745620727539,0.4896830022335052,0.352622389793396,0.2463562339544296,0.0923343946953781,Ariana
15.111933708190918,11.01907444000244,4.443762302398682,-21.376192092895508,-9.440635681152344,1.4452000856399536,0.2069818079471588,0.2094243466854095,0.472825139760971,0.0902549342105263,Ignacio
-10.89929485321045,11.576714515686035,-12.463196754455566,-24.06921768188477,5.280101776123047,-7.955465316772461,0.2356434017419815,0.3924495875835418,0.4784401953220367,0.1098826191212871,Vanessa
2.307257890701294,0.7549499273300171,-15.918922424316406,-6.731064796447754,-1.571321964263916,-9.287355422973633,0.1311143636703491,0.130505621433258,0.3347929418087005,0.1512676350121359,Cielo
26.840614318847656,38.39598846435547,3.284935712814331,3.0273921489715576,-6.0497565269470215,-7.524657249450684,0.5236138701438904,0.5491862297058105,0.3414362668991089,0.0876829232742537,Francisco
24.723243713378903,7.169338703155518,-0.839991569519043,-23.218530654907227,-1.2297199964523315,-17.88245964050293,0.1847020834684372,0.1797367185354232,0.5701352953910828,0.0335849859775641,DafneA
24.691770553588867,6.474790573120117,-0.3517586588859558,-23.074722290039062,-0.0506283864378929,-16.749616622924805,0.1553164571523666,0.168457880616188,0.5475216507911682,0.0459552143895348,DafneA
7.667802810668945,9.643134117126465,-4.507697105407715,-17.134977340698242,-3.0054078102111816,2.3857438564300537,0.474574327468872,0.4604959487915039,0.4091961681842804,0.0531237638449367,Esther
17.982248306274414,36.634002685546875,9.272271156311035,7.629188537597656,-7.966588020324707,-7.389701843261719,0.5637380480766296,0.5809831619262695,0.4078906178474426,0.0928253823138298,Francisco
24.97594451904297,7.856946468353272,5.004784107208252,-7.969773292541504,-4.523411273956299,-4.836930751800537,0.354707807302475,0.284862220287323,0.4938774406909942,0.1111745774371069,Yosira
25.410869598388672,21.58720970153809,19.17723274230957,-19.356103897094727,11.276476860046388,-12.971134185791016,0.3459706008434295,0.4052670896053314,0.5278254747390747,0.0673715876436781,David
20.0472469329834,10.082833290100098,7.688321113586426,-10.24212646484375,-6.973895072937012,0.9566438794136048,0.2728661596775055,0.3301410377025604,0.440049946308136,0.1068607798793859,Ignacio
1.9980310201644895,-10.60217571258545,-13.930795669555664,-32.233646392822266,-11.994588851928713,-15.555350303649902,0.0699653625488281,0.1218892037868499,0.683129072189331,0.0482003348214285,Mariana
15.73989486694336,-16.96097183227539,-43.037452697753906,-10.63696575164795,-2.9290611743927,-5.999520301818848,0.3236598074436188,0.2481359392404556,0.2891763150691986,0.1712274966032608,MauM
3.368215799331665,26.70024681091309,8.20435619354248,12.874452590942385,9.383126258850098,4.7942633628845215,0.4321439862251282,0.4106927514076233,0.5322470664978027,0.121807391826923,Lex
-7.489574432373047,-20.72029685974121,-19.231969833374023,-6.974674701690674,-8.389015197753906,-2.949373245239258,0.2706153094768524,0.2839314639568329,0.2433944642543792,0.2137810202205882,AleM
19.6304874420166,6.664637088775635,-4.309506893157959,-17.843244552612305,-2.9705069065093994,-9.72035312652588,0.3320080935955047,0.3680242598056793,0.2582866549491882,0.0398660007911392,Irma
27.914962768554688,21.92699432373047,-9.516639709472656,6.898542881011963,5.993409156799316,-2.390176057815552,0.5098404288291931,0.5308034420013428,0.5672189593315125,0.1065827897451456,Sergio
26.18012428283691,13.188164710998535,16.98503303527832,-14.579827308654783,-3.4121744632720947,4.246852874755859,0.2967933118343353,0.3456853032112121,0.4242066442966461,0.0761301141036184,Ignacio
26.58539581298828,16.733013153076172,2.4176313877105713,-10.377888679504396,-4.9054484367370605,-6.084876537322998,0.2967186272144317,0.3187939524650574,0.5611997246742249,0.1273949032738095,LuisG
-14.0577974319458,5.4727044105529785,-25.769453048706055,-23.1837100982666,8.126543045043945,-4.815441608428955,0.1001010760664939,0.1308815032243728,0.2885289192199707,0.1291141321163366,Vanessa
16.427892684936523,0.1570519804954528,-2.094492673873902,-15.87667751312256,-1.7884161472320557,-3.794581651687622,0.3069154024124145,0.423004001379013,0.4365955293178558,0.0866247106481481,Esther
15.164054870605469,-0.4665838778018951,-12.485210418701172,-16.986125946044922,-1.2300318479537964,-7.287317752838135,0.4345556199550628,0.4353232979774475,0.5142996907234192,0.2007410386029411,BetoM
19.52001190185547,9.720548629760742,18.5787410736084,-15.358694076538086,-7.217120170593262,2.6786887645721436,0.2654420733451843,0.3240630626678467,0.4323201179504394,0.074608518366228,Ignacio
25.891096115112305,4.048230171203613,-1.8624217510223389,-11.637914657592772,-10.403217315673828,-5.840277194976807,0.2693389654159546,0.2285100221633911,0.4346461594104767,0.0388517680921052,Erik
14.206315994262695,-4.04931116104126,-3.5881545543670654,-24.49739646911621,-11.06767749786377,-13.482385635375977,0.1400461494922638,0.2432240545749664,0.3133616149425506,0.0481622869318181,Mariana
14.415425300598145,6.51993989944458,-3.361328363418579,-18.406108856201172,-1.282703518867493,-14.312901496887209,0.1634362637996673,0.1740410476922989,0.5550711154937744,0.0887820221656976,DafneA
15.284525871276855,26.179838180541992,-14.015251159667969,-1.8338450193405151,-4.247025966644287,-9.1372709274292,0.3973918557167053,0.5352147817611694,0.3874322175979614,0.0917699618602362,Camila
-1.7891656160354614,15.602234840393066,10.048285484313965,7.232112884521484,17.867145538330078,11.64363956451416,0.2759129405021667,0.288769006729126,0.4418712854385376,0.115273832070707,Lex
-1.738648533821106,22.59126091003418,-22.002214431762695,-49.61654281616211,0.3989116251468658,-17.925769805908203,0.2407810539007187,0.2078904807567596,0.4035195708274841,0.0687983349116161,Vanessa
