MFCC_0,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,Chroma_0,Chroma_1,Chroma_2,Chroma_3,Chroma_4,Chroma_5,Chroma_6,Chroma_7,Chroma_8,Chroma_9,Chroma_10,Chroma_11,ZCR,Spec_Centroid,Spec_Bandwidth,Spec_Contrast,RMS_Energy,Person
-404.453125,224.26220703125,36.47024154663086,29.2206974029541,12.488112449645996,-11.361418724060059,2.3243937492370605,16.01524543762207,16.634937286376953,-22.286531448364258,-38.565452575683594,-6.243261337280273,0.3836418390274048,0.19646717607975006,0.1403350681066513,0.11523547023534775,0.18161655962467194,0.4215790629386902,0.5074447989463806,0.32703545689582825,0.2848801612854004,0.4777871370315552,0.6660131216049194,0.6882162690162659,0.3804217576980591,0.021728515625,855.0310467478251,1214.787967567205,23.384041606826752,0.079347163438797,Mario
-238.22962951660156,75.66673278808594,20.05015754699707,23.713516235351562,18.75324058532715,22.21663475036621,2.4436416625976562,-2.411968231201172,0.3171141445636749,-5.771025657653809,-4.396167278289795,-2.516683340072632,-9.345895767211914,0.4177255630493164,0.3807052671909332,0.4073684811592102,0.4839423596858978,0.5398598313331604,0.5318620204925537,0.43098756670951843,0.4102316200733185,0.39584028720855713,0.4092395305633545,0.4764571487903595,0.4819467067718506,0.09865794462316177,4959.575417786032,5337.866876791363,18.08506981571062,0.115874283015728,Sergio
-316.8077087402344,205.91683959960938,8.283474922180176,14.944550514221191,26.531824111938477,8.969512939453125,-15.918548583984375,-27.17873764038086,-13.7371826171875,-15.497133255004883,-8.597820281982422,-9.356051445007324,-13.963883399963379,0.7524333596229553,0.4236786961555481,0.21650654077529907,0.16807116568088531,0.1800455003976822,0.21631567180156708,0.3011525571346283,0.26109689474105835,0.17933225631713867,0.19371876120567322,0.4112374782562256,0.7538849711418152,0.03236186935240964,1184.141175086344,1240.9446168636966,22.96284608439831,0.15051637589931488,AndresCalzada
-376.4097900390625,136.00115966796875,52.19618225097656,46.640193939208984,24.954605102539062,18.411537170410156,-11.08600902557373,1.8523348569869995,0.9525106549263,-7.945001602172852,-18.228126525878906,-10.426299095153809,-14.540966033935547,0.34169140458106995,0.26043152809143066,0.2652361989021301,0.25147879123687744,0.2885863780975342,0.34670159220695496,0.2881374657154083,0.27123865485191345,0.3487035036087036,0.5395895838737488,0.7513720989227295,0.5423334836959839,0.05310598727876106,1946.845384215515,1995.7616458184525,24.728704893300403,0.11957230418920517,Francisco
-245.9239044189453,84.6334457397461,39.2642822265625,45.42017364501953,16.005216598510742,6.728926181793213,8.10749626159668,-8.349398612976074,0.1260041445493698,0.16004516184329987,-8.11849308013916,-3.4793701171875,-7.943016529083252,0.5026387572288513,0.3746871054172516,0.30783888697624207,0.3192937672138214,0.33793023228645325,0.36750155687332153,0.44274479150772095,0.6209521293640137,0.666232705116272,0.6538758277893066,0.628685474395752,0.5873085856437683,0.09346762048192771,4290.304397169373,5166.874710636359,16.245530893090567,0.1231210008263588,Ignacio
-323.4996643066406,107.90534210205078,17.15399169921875,40.52827835083008,20.12770652770996,40.128726959228516,-5.0399065017700195,-0.7686657905578613,0.6883338093757629,-7.312000274658203,-2.997974395751953,-1.6671839952468872,-14.881705284118652,0.40117552876472473,0.3646067976951599,0.4027562737464905,0.4741140305995941,0.5283926725387573,0.5058100819587708,0.4114983379840851,0.3974664509296417,0.39090827107429504,0.4076555669307709,0.4743463397026062,0.44857674837112427,0.06559484145220588,2656.1074382588927,2948.4405714315294,27.004901938119765,0.11554526537656784,Sergio
-199.86431884765625,60.453922271728516,-10.088830947875977,-2.288282632827759,-5.88881254196167,-2.763031005859375,-7.030251502990723,-3.7429680824279785,-11.304915428161621,-8.301076889038086,-6.8199591636657715,-7.485770225524902,-6.267244815826416,0.2237662523984909,0.1421058028936386,0.146375834941864,0.16210469603538513,0.25828349590301514,0.3978220522403717,0.389053612947464,0.5524981021881104,0.5719271898269653,0.4575449526309967,0.4839450418949127,0.30187225341796875,0.15129206730769232,5306.546965609286,4407.549063442933,18.49736473399202,0.16879235208034515,Vanessa
-257.98883056640625,155.2577667236328,-0.8641453981399536,14.525778770446777,-17.30239486694336,-30.688785552978516,-10.979790687561035,-4.088389873504639,-7.725405693054199,-9.028336524963379,1.3643549680709839,-8.118744850158691,-20.256013870239258,0.4699666202068329,0.4225834608078003,0.2042643278837204,0.12259306013584137,0.11712043732404709,0.20438018441200256,0.25541362166404724,0.10827652364969254,0.07425228506326675,0.09256837517023087,0.15862302482128143,0.6367648839950562,0.06048177083333333,1138.7067765816091,1090.8619174322132,23.350766454105177,0.1403440535068512,MauM
-297.1449890136719,151.89224243164062,-15.053851127624512,24.756149291992188,1.549288034439087,-18.980396270751953,-22.32332420349121,-33.6241340637207,-1.2138333320617676,-6.270359516143799,-25.34905242919922,-4.94895601272583,-0.268117219209671,0.3729531466960907,0.42418015003204346,0.2921552360057831,0.270318865776062,0.24072350561618805,0.2839694023132324,0.19783760607242584,0.1672581136226654,0.2319122552871704,0.26435545086860657,0.35571345686912537,0.32337668538093567,0.0379894167877907,1738.0872423522765,1779.2055038088877,23.068035903596307,0.12592187523841858,Irma
-337.0981140136719,120.17147827148438,47.68423843383789,47.40179443359375,29.081079483032227,20.930479049682617,-6.754474639892578,-1.447160243988037,-13.650216102600098,-11.872883796691895,-9.93319034576416,-13.220576286315918,-12.457852363586426,0.4436473548412323,0.406617671251297,0.3858770728111267,0.31014376878738403,0.2697330713272095,0.2507653534412384,0.24672545492649078,0.2281332165002823,0.30891352891921997,0.39652544260025024,0.4190504848957062,0.4333186447620392,0.04218242694805195,1801.7864279503997,2354.7382082016024,24.944351490009876,0.15077900886535645,Didier
