MFCC_0,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,Chroma_0,Chroma_1,Chroma_2,Chroma_3,Chroma_4,Chroma_5,Chroma_6,Chroma_7,Chroma_8,Chroma_9,Chroma_10,Chroma_11,ZCR,Spec_Centroid,Spec_Bandwidth,Spec_Contrast,RMS_Energy,Person
-240.82571411132812,69.94937896728516,17.206647872924805,46.88196563720703,16.427892684936523,0.15705198049545288,-2.0944926738739014,-15.876677513122559,-7.7023797035217285,-1.7884161472320557,-6.604595184326172,-3.794581651687622,-9.031229019165039,0.37950649857521057,0.22710023820400238,0.18855752050876617,0.22271472215652466,0.2547611594200134,0.30691540241241455,0.42300400137901306,0.536837637424469,0.5620061755180359,0.4308268129825592,0.3786785900592804,0.43659552931785583,0.08662471064814815,4761.370921359211,5598.9740948523095,18.187352973671224,0.1439567655324936,Esther
-196.9101104736328,76.182861328125,16.546947479248047,15.186785697937012,15.164054870605469,-0.46658387780189514,-12.485210418701172,-16.986125946044922,-11.99400806427002,-1.2300318479537964,-8.67331600189209,-7.287317752838135,-3.5784597396850586,0.4742717742919922,0.3816504180431366,0.35760465264320374,0.3517950177192688,0.43858999013900757,0.43455561995506287,0.4353232979774475,0.49135079979896545,0.4918883740901947,0.5266183018684387,0.569692075252533,0.5142996907234192,0.20074103860294118,2024.6215441441138,2027.8514338506336,16.853104536160128,0.07939597964286804,BetoM
-358.6026916503906,116.16635131835938,11.77078914642334,60.65637969970703,19.52001190185547,9.720548629760742,18.5787410736084,-15.358694076538086,-1.7232381105422974,-7.217120170593262,-16.602886199951172,2.6786887645721436,-9.291129112243652,0.407707154750824,0.42634767293930054,0.3051532506942749,0.23053187131881714,0.2532821595668793,0.2654420733451843,0.3240630626678467,0.4661315381526947,0.5940589904785156,0.5908533334732056,0.4922447204589844,0.43232011795043945,0.07460851836622807,2208.562519507336,1534.3748373356482,25.392584314410403,0.11660411953926086,Ignacio
-302.6883850097656,162.04534912109375,-7.059531211853027,7.561788558959961,25.891096115112305,4.048230171203613,-1.8624217510223389,-11.637914657592773,-13.781046867370605,-10.403217315673828,-10.66403865814209,-5.840277194976807,-11.020036697387695,0.4169413447380066,0.4474431872367859,0.385379433631897,0.2813114821910858,0.2494603842496872,0.2693389654159546,0.2285100221633911,0.30690276622772217,0.5267786979675293,0.46632081270217896,0.3568871319293976,0.4346461594104767,0.03885176809210526,1480.835398889738,1493.8162674920634,24.143689657997843,0.12467406690120697,Erik
-309.59698486328125,159.15794372558594,9.68809700012207,27.567501068115234,14.206315994262695,-4.04931116104126,-3.5881545543670654,-24.49739646911621,-19.898021697998047,-11.06767749786377,-13.565916061401367,-13.482385635375977,-18.02495765686035,0.23888453841209412,0.20649608969688416,0.1443377435207367,0.08890728652477264,0.09287925809621811,0.1400461494922638,0.24322405457496643,0.34862828254699707,0.5485023260116577,0.7048264145851135,0.5055895447731018,0.31336161494255066,0.048162286931818184,1683.1286182502758,1485.4744042930106,24.33720051956057,0.1859670877456665,Mariana
-236.75404357910156,94.06935119628906,17.710969924926758,12.239569664001465,14.415425300598145,6.51993989944458,-3.361328363418579,-18.406108856201172,-12.3374662399292,-1.2827035188674927,-8.710675239562988,-14.312901496887207,-11.702188491821289,0.2977537214756012,0.16230858862400055,0.11471250653266907,0.08167704194784164,0.09597809612751007,0.16343626379966736,0.1740410476922989,0.25018396973609924,0.46243375539779663,0.645290195941925,0.8304895758628845,0.5550711154937744,0.08878202216569768,4318.460237256812,5164.08530520529,16.2773323054002,0.16292279958724976,DafneA
-328.4483642578125,114.82794189453125,32.36568832397461,48.94758605957031,15.284525871276855,26.179838180541992,-14.015251159667969,-1.8338450193405151,-8.833935737609863,-4.247025966644287,0.3066111207008362,-9.1372709274292,-2.8339951038360596,0.34349194169044495,0.3290480673313141,0.21455268561840057,0.2183188796043396,0.27681687474250793,0.3973918557167053,0.5352147817611694,0.46259787678718567,0.3866335451602936,0.3900179862976074,0.4167415201663971,0.3874322175979614,0.09176996186023623,2866.630125978348,2322.654134755067,23.869930841213687,0.14565902948379517,Camila
-298.87335205078125,89.08904266357422,13.467589378356934,36.33999252319336,-1.7891656160354614,15.602234840393066,10.048285484313965,7.232112884521484,-6.187132358551025,17.867145538330078,-9.711262702941895,11.64363956451416,-2.0558245182037354,0.48346367478370667,0.429158091545105,0.2620817720890045,0.2340737283229828,0.25218579173088074,0.27591294050216675,0.288769006729126,0.3591679036617279,0.533709704875946,0.5582209229469299,0.48538053035736084,0.4418712854385376,0.11527383207070707,4083.3565960571023,3099.8149461509524,24.729697556383986,0.13279186189174652,Lex
-293.1154479980469,114.19003295898438,-13.414724349975586,22.772485733032227,-1.738648533821106,22.59126091003418,-22.002214431762695,-49.61654281616211,-28.778663635253906,0.39891162514686584,-3.0348703861236572,-17.925769805908203,-9.82759952545166,0.3563840389251709,0.295867919921875,0.2464788854122162,0.2866303622722626,0.2827428877353668,0.2407810539007187,0.20789048075675964,0.24012307822704315,0.3018990159034729,0.2887181043624878,0.38204872608184814,0.40351957082748413,0.06879833491161616,3053.6878884953912,2954.056598063873,23.878196634799593,0.11092396825551987,Vanessa
-344.875244140625,100.98979187011719,29.469308853149414,40.43065643310547,13.848081588745117,5.5946550369262695,-24.159042358398438,-8.194075584411621,-11.302949905395508,-10.63873291015625,-7.151978492736816,-6.803210735321045,-6.262452125549316,0.2756681740283966,0.27777159214019775,0.31694480776786804,0.3106530010700226,0.19024911522865295,0.13889071345329285,0.17620709538459778,0.2644665241241455,0.44842082262039185,0.5171727538108826,0.347003310918808,0.25527969002723694,0.0869825409679878,2727.4295525183375,2007.7686770821279,24.695086036514095,0.10213600844144821,Camila
-253.9396514892578,69.0799789428711,24.69475555419922,33.85819625854492,24.749643325805664,18.199472427368164,-3.9280855655670166,-13.791439056396484,-13.133858680725098,-4.06974458694458,-4.265869617462158,-14.058847427368164,-14.68746566772461,0.426574170589447,0.3512597978115082,0.298348069190979,0.28677886724472046,0.2464599758386612,0.19125230610370636,0.16518600285053253,0.24819862842559814,0.3102511167526245,0.33244284987449646,0.44241997599601746,0.5182368159294128,0.069345703125,4767.595715377523,5859.664709211448,17.647747181533095,0.13331159949302673,Didier
-333.103759765625,182.8160400390625,-15.277539253234863,14.863729476928711,26.00858497619629,-2.822685956954956,-2.2949507236480713,-9.744181632995605,-10.533995628356934,-7.934610843658447,-7.1384382247924805,-5.280242919921875,-13.254232406616211,0.4010505974292755,0.4458741545677185,0.49026769399642944,0.527281641960144,0.38063621520996094,0.25876182317733765,0.19428594410419464,0.16110165417194366,0.15771406888961792,0.3570381999015808,0.46488210558891296,0.3775254487991333,0.036984813456632654,1407.3598767995604,1577.8493965994735,23.959939686592726,0.09156893938779831,Erik
-309.12890625,75.3079605102539,19.29380226135254,50.97549819946289,16.435701370239258,29.069963455200195,5.601842880249023,-11.860034942626953,-13.494919776916504,8.821564674377441,-10.827866554260254,6.67725944519043,-11.041863441467285,0.5356936454772949,0.5956191420555115,0.5375005602836609,0.3630506694316864,0.2716027796268463,0.19405493140220642,0.15220491588115692,0.2131677269935608,0.37656718492507935,0.42936503887176514,0.5139499306678772,0.5278792977333069,0.14534135298295456,4928.222078618429,3463.9088764664966,24.138603802166656,0.11012185364961624,Lex
-326.2491760253906,105.06758880615234,18.07728385925293,56.976993560791016,20.97703742980957,31.26217269897461,8.64011287689209,3.435932159423828,-4.971335411071777,-2.9151103496551514,-0.49638861417770386,-7.957679271697998,-5.295478343963623,0.3328569829463959,0.3513839840888977,0.3565581440925598,0.4089100956916809,0.5093427896499634,0.5243003368377686,0.5203549265861511,0.5287111401557922,0.5741965174674988,0.4938128590583801,0.3758504390716553,0.3711475431919098,0.08039261122881355,2723.8905885827435,2156.7581622343823,22.91858091724887,0.12933878600597382,Francisco
-347.9394836425781,129.8878631591797,32.64020538330078,63.158790588378906,12.86763858795166,-0.6115323901176453,-10.150697708129883,-30.743608474731445,-10.389835357666016,-5.657801628112793,-9.634037971496582,2.711465835571289,-15.59813117980957,0.24552585184574127,0.21181131899356842,0.29516932368278503,0.4851824641227722,0.5423943996429443,0.39583924412727356,0.3872070908546448,0.3811092674732208,0.3317197561264038,0.26509663462638855,0.3454974591732025,0.4148058295249939,0.04236675941780822,1622.16527135006,2247.1146809500865,25.399957530346057,0.11658912897109985,Esther
-235.6571502685547,93.35169982910156,13.726381301879883,17.211688995361328,19.57227325439453,12.486333847045898,9.955291748046875,-3.15026593208313,-1.8774912357330322,3.1261508464813232,-6.135894298553467,-7.823408126831055,-4.837459564208984,0.37323758006095886,0.5628321766853333,0.5851789712905884,0.5640137195587158,0.45791321992874146,0.49170437455177307,0.5746620297431946,0.4684000611305237,0.4118693768978119,0.2854694724082947,0.26500561833381653,0.31786707043647766,0.10900222614247312,4814.074235250923,5502.158523010859,15.494570162562788,0.09743548184633255,Mario
-352.0641784667969,168.97222900390625,-3.160399913787842,27.02906036376953,21.414249420166016,-2.69347882270813,-6.56550931930542,-27.158042907714844,-14.277667999267578,-0.10617277026176453,-8.49767017364502,-13.220358848571777,-12.227749824523926,0.4799805283546448,0.3331345319747925,0.2405555248260498,0.14899055659770966,0.1469358652830124,0.1252652257680893,0.1858995109796524,0.21316897869110107,0.27707311511039734,0.4650563895702362,0.57029789686203,0.6379622220993042,0.030405970982142858,1400.0472174748004,1767.4823091365581,21.283272449881412,0.10744526237249374,DafneA
-235.78219604492188,67.03952026367188,32.613040924072266,35.19813537597656,9.876998901367188,5.093364238739014,-9.632074356079102,-7.407912731170654,-8.239969253540039,-7.658291339874268,-10.37426471710205,-3.7022464275360107,-2.4624216556549072,0.26257848739624023,0.17108406126499176,0.14689098298549652,0.12631440162658691,0.17147238552570343,0.3484728932380676,0.48403799533843994,0.442750483751297,0.40049394965171814,0.3932220935821533,0.41223543882369995,0.3712819516658783,0.11412533309108527,4862.763473410551,5039.878187619698,18.264162828959055,0.13997162878513336,Maria
-326.1434020996094,112.25410461425781,10.112380027770996,63.5794677734375,13.699030876159668,8.392618179321289,-8.36592960357666,-19.58470344543457,-5.493978977203369,0.27953675389289856,-8.803454399108887,-1.3533698320388794,-15.274081230163574,0.340114951133728,0.25861766934394836,0.23563151061534882,0.2800975739955902,0.3098253607749939,0.2748907208442688,0.349476158618927,0.44629380106925964,0.4855533540248871,0.5055603384971619,0.5347557663917542,0.47804519534111023,0.05004602191091954,2093.5208678473027,2561.047173772875,22.804092046547677,0.12962523102760315,Esther
